zipcode,x,y
10301,1023563,260040
10467,959877,171439
10467,1023563,260040
10301,962736,171719
10301,1026563,267763
10301,1025397,204179
10466,962736,171719
10466,1026563,267763
10466,1025397,204179
11375,962736,171719
11375,1026563,267763
11375,1025397,204179
10304,961791,166689
10304,1016681,246634
10304,1052519,194489
10304,1028159,199283
10460,961791,166689
10460,1016681,246634
10460,1052519,194489
10460,1028159,199283
11412,961791,166689
11412,1016681,246634
11412,1052519,194489
11412,1028159,199283
11375,961791,166689
11375,1016681,246634
11375,1052519,194489
11375,1028159,199283
10304,963006,169158
10305,966265,162349
10310,952159,167931
10310,983876,168656
10310,997336,190016
11219,952159,167931
11219,983876,168656
11219,997336,190016
11216,952159,167931
11216,983876,168656
11216,997336,190016
10314,948252,162478
10314,1011711,260087
10463,948252,162478
10463,1011711,260087
11375,1026411,205418
10301,959986,171745
10302,947239,167517
10466,1030898,262777
10314,935322,162102
10314,1038760,187661
11436,935322,162102
11436,1038760,187661
10314,935174,158249
10314,1023770,248694
10462,935174,158249
10462,1023770,248694
10035,1000561,233514
10314,938362,155566
10314,1013873,180403
11207,938362,155566
11207,1013873,180403
10303,938092,169830
10303,1000943,233307
10303,1024925,207362
10035,938092,169830
10035,1000943,233307
10035,1024925,207362
11375,938092,169830
11375,1000943,233307
11375,1024925,207362
10302,946145,171314
10302,998373,235640
10302,1022831,203129
10027,946145,171314
10027,998373,235640
10027,1022831,203129
11374,946145,171314
11374,998373,235640
11374,1022831,203129
10302,945724,171602
11433,1041924,190735
10314,938655,153161
10314,1014805,182438
10314,1020775,186987
10314,1025288,197332
11207,938655,153161
11207,1014805,182438
11207,1020775,186987
11207,1025288,197332
11208,938655,153161
11208,1014805,182438
11208,1020775,186987
11208,1025288,197332
11375,938655,153161
11375,1014805,182438
11375,1020775,186987
11375,1025288,197332
10302,947158,172585
10302,1018837,217273
10302,997337,199688
11369,947158,172585
11369,1018837,217273
11369,997337,199688
11211,947158,172585
11211,1018837,217273
11211,997337,199688
10305,960023,152095
10304,952597,150622
10306,951589,149771
10306,1015175,184482
11207,951589,149771
11207,1015175,184482
10308,939306,142586
10308,1002539,217202
10308,1050254,190271
11106,939306,142586
11106,1002539,217202
11106,1050254,190271
11412,939306,142586
11412,1002539,217202
11412,1050254,190271
10001,983741,211639
10306,949386,144133
10306,954428,146171
10306,998412,231903
10026,954428,146171
10026,998412,231903
10306,954071,144604
10306,999946,155505
11235,954071,144604
11235,999946,155505
10306,954222,147738
10306,1002046,231460
10035,954222,147738
10035,1002046,231460
11208,1017307,188396
11208,1047905,184421
11434,1017307,188396
11434,1047905,184421
10306,953835,150541
10306,955150,148939
10306,1011554,242598
10306,1010151,191448
10306,1016158,183381
10456,955150,148939
10456,1011554,242598
10456,1010151,191448
10456,1016158,183381
11207,955150,148939
11207,1011554,242598
11207,1010151,191448
11207,1016158,183381
11207,955150,148939
11207,1011554,242598
11207,1010151,191448
11207,1016158,183381
11229,997286,156595
10305,959752,153573
10305,1050230,185051
11434,959752,153573
11434,1050230,185051
10462,1021658,250923
10462,998437,152871
10462,1012890,177494
11235,1021658,250923
11235,998437,152871
11235,1012890,177494
11207,1021658,250923
11207,998437,152871
11207,1012890,177494
10308,941575,139392
10308,1019812,180049
10308,1040203,184146
11208,941575,139392
11208,1019812,180049
11208,1040203,184146
11436,941575,139392
11436,1019812,180049
11436,1040203,184146
10462,1021652,250884
10462,1014312,179726
11207,1021652,250884
11207,1014312,179726
10305,960072,155334
10305,1013484,180872
10305,1045387,183934
11207,960072,155334
11207,1013484,180872
11207,1045387,183934
11434,960072,155334
11434,1013484,180872
11434,1045387,183934
10308,942331,139679
10308,995606,190847
11205,942331,139679
11205,995606,190847
10013,985268,200716
10013,1045825,193468
11433,985268,200716
11433,1045825,193468
11207,1013206,185192
11207,1039474,187200
11436,1013206,185192
11436,1039474,187200
11207,1012948,186523
11207,1014796,186419
11207,1046786,183424
11434,1014796,186419
11434,1046786,183424
10306,953436,146717
10306,1030410,180190
11414,953436,146717
11414,1030410,180190
10306,951027,148534
10306,995866,219530
10306,1044658,188150
10021,951027,148534
10021,995866,219530
10021,1044658,188150
11434,951027,148534
11434,995866,219530
11434,1044658,188150
10314,951049,159593
10314,1020072,255299
10314,996821,156065
10467,951049,159593
10467,1020072,255299
10467,996821,156065
11229,951049,159593
11229,1020072,255299
11229,996821,156065
10305,961431,157084
10305,1020445,254657
10467,961431,157084
10467,1020445,254657
11435,1036244,198775
11435,1046601,183914
11434,1036244,198775
11434,1046601,183914
10128,996746,224680
10306,952960,146100
10306,1031534,195047
10306,985843,187958
11418,952960,146100
11418,1031534,195047
11418,985843,187958
11231,952960,146100
11231,1031534,195047
11231,985843,187958
10304,956949,155793
10304,1047753,194194
11412,956949,155793
11412,1047753,194194
10301,956098,160402
10301,1022482,251894
10301,981358,186822
10301,1052235,196778
10467,956098,160402
10467,1022482,251894
10467,981358,186822
10467,1052235,196778
11231,956098,160402
11231,1022482,251894
11231,981358,186822
11231,1052235,196778
11412,956098,160402
11412,1022482,251894
11412,981358,186822
11412,1052235,196778
10306,946820,141790
10306,1028380,178153
11414,946820,141790
11414,1028380,178153
11216,998764,183516
11216,1041937,187158
11436,998764,183516
11436,1041937,187158
10459,1012252,240890
10459,995058,185575
11238,1012252,240890
11238,995058,185575
10305,961980,156414
11203,1004269,174800
11203,1047218,183418
11434,1004269,174800
11434,1047218,183418
10306,957082,147861
10306,1004807,174844
11203,957082,147861
11203,1004807,174844
11420,1034805,182721
11420,1002236,185598
11213,1034805,182721
11213,1002236,185598
10304,959138,157274
10304,957236,161624
10305,965461,154802
11420,1036329,182383
11420,1000795,185088
11213,1036329,182383
11213,1000795,185088
10304,961059,159975
10304,996595,176948
10304,998576,186136
11226,961059,159975
11226,996595,176948
11226,998576,186136
11216,961059,159975
11216,996595,176948
11216,998576,186136
10306,954598,143146
10306,1053755,202683
11427,954598,143146
11427,1053755,202683
10306,951527,146987
10306,1001006,227247
10306,989634,224548
10029,951527,146987
10029,1001006,227247
10029,989634,224548
10024,951527,146987
10024,1001006,227247
10024,989634,224548
10308,942326,140590
10308,1005335,174888
10308,995772,198321
11203,942326,140590
11203,1005335,174888
11203,995772,198321
11211,942326,140590
11211,1005335,174888
11211,995772,198321
10304,958629,154949
10304,1043861,157095
10304,1050149,188658
11692,958629,154949
11692,1043861,157095
11692,1050149,188658
11434,958629,154949
11434,1043861,157095
11434,1050149,188658
11221,1004136,189678
11221,1050101,193850
11412,1004136,189678
11412,1050101,193850
10305,961179,159021
10305,1041234,199830
10305,987633,182419
11432,961179,159021
11432,1041234,199830
11432,987633,182419
11215,961179,159021
11215,1041234,199830
11215,987633,182419
10306,956777,150916
10306,989919,183126
11215,956777,150916
11215,989919,183126
10465,1033602,240335
10465,1041437,189337
11434,1033602,240335
11434,1041437,189337
10309,925065,140569
10023,990534,221405
10312,931983,139539
10312,989860,222034
10023,931983,139539
10023,989860,222034
11419,1032135,191066
11419,989474,221953
10023,1032135,191066
10023,989474,221953
10309,923947,129507
10309,1050590,196075
11412,923947,129507
11412,1050590,196075
10309,923994,129663
10309,1043094,196898
10309,990447,170837
11433,923994,129663
11433,1043094,196898
11433,990447,170837
11218,923994,129663
11218,1043094,196898
11218,990447,170837
10307,918014,123544
10307,990565,221943
10307,1000202,181931
10307,1050408,194584
10023,918014,123544
10023,990565,221943
10023,1000202,181931
10023,1050408,194584
11213,918014,123544
11213,990565,221943
11213,1000202,181931
11213,1050408,194584
11412,918014,123544
11412,990565,221943
11412,1000202,181931
11412,1050408,194584
83,990392,221141
11433,1043005,191048
10307,917675,129284
10307,998945,188619
11216,917675,129284
11216,998945,188619
10309,922098,135797
10309,1001434,240433
10039,922098,135797
10039,1001434,240433
10307,917841,123495
10307,1014856,184768
10307,1016421,170471
11207,917841,123495
11207,1014856,184768
11207,1016421,170471
11236,917841,123495
11236,1014856,184768
11236,1016421,170471
10307,917561,123424
10307,1035030,197574
11435,917561,123424
11435,1035030,197574
11434,1042566,188750
10307,915472,125013
10307,1009324,247086
10307,997143,187526
10457,915472,125013
10457,1009324,247086
10457,997143,187526
11216,915472,125013
11216,1009324,247086
11216,997143,187526
10312,935054,136263
10312,1005308,199418
11378,935054,136263
11378,1005308,199418
10307,917943,127951
10307,1054476,157040
10307,1044012,191901
11691,917943,127951
11691,1054476,157040
11691,1044012,191901
11433,917943,127951
11433,1054476,157040
11433,1044012,191901
10312,930949,133127
10312,939042,132823
10312,1031868,217518
11354,939042,132823
11354,1031868,217518
11101,1002247,214493
11101,1050308,193211
11412,1002247,214493
11412,1050308,193211
11369,1019373,217056
10003,985943,204806
10003,1041488,187963
11436,985943,204806
11436,1041488,187963
11206,997377,192829
10462,1026423,244405
10462,997374,192849
11206,1026423,244405
11206,997374,192849
11367,1035242,205601
11367,1042892,184800
11436,1035242,205601
11436,1042892,184800
11219,984065,171116
11434,1048462,185772
11433,1044641,192685
11221,1005805,191710
11412,1052087,194342
11375,1027688,201161
11375,1005293,194505
11375,1047008,186462
11237,1027688,201161
11237,1005293,194505
11237,1047008,186462
11434,1027688,201161
11434,1005293,194505
11434,1047008,186462
11358,1041756,219713
11358,1049359,191766
11412,1041756,219713
11412,1049359,191766
11436,1039562,182868
11212,1007454,180182
11212,951202,170423
10310,1007454,180182
10310,951202,170423
11373,1016726,208096
11434,1050149,187152
11375,1026517,203499
11435,1034388,197701
11207,1016189,185630
11207,1021048,246475
11207,1045630,193273
10460,1016189,185630
10460,1021048,246475
10460,1045630,193273
11433,1016189,185630
11433,1021048,246475
11433,1045630,193273
11434,1043952,187848
11412,1049877,191396
11226,998461,173707
10459,1013068,238289
11206,998912,192716
11412,1053553,194023
83,990645,221598
11221,1006773,189530
10463,1009915,258973
11374,1022951,204678
11374,1002519,186860
11213,1022951,204678
11213,1002519,186860
10026,997275,231707
10026,1004859,187469
11233,997275,231707
11233,1004859,187469
11237,1004976,195831
11206,1002087,193192
11412,1054068,192726
11237,1008790,192665
11221,1004343,190805
11221,1000658,190793
11221,1004639,186436
11233,1000658,190793
11233,1004639,186436
11423,1045097,199201
11423,1041417,184186
11436,1045097,199201
11436,1041417,184186
11385,1023594,195085
11385,1003965,255063
11385,1009434,190927
11385,1043728,184270
10034,1023594,195085
10034,1003965,255063
10034,1009434,190927
10034,1043728,184270
11207,1023594,195085
11207,1003965,255063
11207,1009434,190927
11207,1043728,184270
11434,1023594,195085
11434,1003965,255063
11434,1009434,190927
11434,1043728,184270
11208,1019238,189194
11208,1011217,211513
11208,1049642,190607
11377,1019238,189194
11377,1011217,211513
11377,1049642,190607
11412,1019238,189194
11412,1011217,211513
11412,1049642,190607
11366,1037309,203849
11366,1002199,193641
11366,1042598,187629
11206,1037309,203849
11206,1002199,193641
11206,1042598,187629
11434,1037309,203849
11434,1002199,193641
11434,1042598,187629
10034,1005427,255773
10034,1002169,193610
10034,1042828,187997
11206,1005427,255773
11206,1002169,193610
11206,1042828,187997
11434,1005427,255773
11434,1002169,193610
11434,1042828,187997
11207,1009830,187534
11204,988838,160665
11204,1002548,193988
11206,988838,160665
11206,1002548,193988
11411,1054033,194729
11223,991928,159094
11223,1051399,160777
11691,991928,159094
11691,1051399,160777
10456,1009611,240480
11221,1006253,191010
11216,998208,189876
11216,1052446,196840
11412,998208,189876
11412,1052446,196840
10459,1012042,240416
10459,995992,178506
11225,1012042,240416
11225,995992,178506
10455,1007246,236142
10455,1053522,196206
11412,1007246,236142
11412,1053522,196206
10460,1021222,244461
11223,992486,152848
11225,996698,178257
11225,1009220,188800
11207,996698,178257
11207,1009220,188800
11221,1001404,190082
11221,1001670,190122
10312,936032,142039
10312,1007157,195464
10312,1040500,189731
11237,936032,142039
11237,1007157,195464
11237,1040500,189731
11435,936032,142039
11435,1007157,195464
11435,1040500,189731
11213,1003171,183609
11354,1033264,217925
11207,1015878,178474
10452,1008612,246492
10452,1045431,188343
11434,1008612,246492
11434,1045431,188343
11236,1009844,171082
11236,1047880,188114
11434,1009844,171082
11434,1047880,188114
11220,982432,172476
10027,998488,235755
11222,998365,202522
11218,992743,172951
11218,1033081,199549
11218,1007181,192832
11435,992743,172951
11435,1033081,199549
11435,1007181,192832
11221,992743,172951
